"study_outcome","gender","highest_education","age_band","cluster","intial.weeks..active","mid.weeks..active","late.weeks..active","sum_initial_weeks_clicks","total_students","sum_mid_weeks_clicks","sum_late_weeks_clicks","sum_x","sum_y","sum_all_weeks_clicks","weeks_active","sum_score","initial_weeks_clicks_per_student","mid_weeks_clicks_per_student","late_weeks_clicks_per_student","avg_clicks_per_student","percent_weeks_active","x","y","grade","gender_age_band","xposition","yposition","avg_score","score_bucket","gender_grade","group_id"
"Withdrawn","F","A Level or Equivalent","35-55",1,1,1,1,8804,21,22943,3291,19.4724750204288,22.8959335134779,35038,63,1352.20753968254,419,1093,157,1668,100,0.927260715258516,1.09028254826085,"Fail","F - 35-55",20.9272607152585,6.09028254826085,64,"g60","F - g60","4528f3"
"Withdrawn","F","A Level or Equivalent","35-55",2,1,0,0,1724,16,0,0,30.6536042008264,-14.1199681828325,1724,16,55,108,0,0,108,33.3333333333333,1.91585026255165,-0.882498011427029,"Fail","F - 35-55",21.9158502625516,4.11750198857297,3,"l60","F - l60","d1a762"
"Withdrawn","F","A Level or Equivalent","35-55",2,1,1,0,5528,23,7608,0,29.8912106162061,-4.63686816635741,13136,46,945.533333333333,240,331,0,571,66.6666666666667,1.29961785287853,-0.20160296375467,"Fail","F - 35-55",21.2996178528785,4.79839703624533,41,"l60","F - l60","6b03fe"
"Withdrawn","F","A Level or Equivalent","35-55",2,1,1,1,2696,4,7027,729,0.649263182664279,-1.1874559557556,10452,12,59.2,674,1757,182,2613,100,0.16231579566607,-0.296863988938899,"Fail","F - 35-55",20.1623157956661,4.7031360110611,15,"l60","F - l60","72205f"
"Withdrawn","F","A Level or Equivalent","35-55",3,0,1,0,0,1,104,0,1.3866102773578,-1.8019734264808,104,1,0,0,104,0,104,33.3333333333333,1.3866102773578,-1.8019734264808,"Fail","F - 35-55",21.3866102773578,3.1980265735192,0,"l60","F - l60","be3b96"
"Withdrawn","F","A Level or Equivalent","35-55",3,1,0,0,333,1,0,0,0.14981924768072,-0.594518518291576,333,1,84,333,0,0,333,33.3333333333333,0.14981924768072,-0.594518518291576,"Fail","F - 35-55",20.1498192476807,4.40548148170842,84,"g60","F - g60","0a0a08"
"Withdrawn","F","A Level or Equivalent","35-55",3,1,1,0,5430,10,6156,0,-1.26574833109944,-3.4974751092721,11586,20,766.6,543,616,0,1159,66.6666666666667,-0.126574833109944,-0.34974751092721,"Fail","F - 35-55",19.8734251668901,4.65025248907279,77,"g60","F - g60","96f6e1"
"Withdrawn","F","A Level or Equivalent","35-55",3,1,1,1,4085,3,7920,2255,-9.42964434966518,1.200976144237,14260,9,262.5,1362,2640,752,4753,100,-3.14321478322173,0.400325381412334,"Fail","F - 35-55",16.8567852167783,5.40032538141233,88,"g60","F - g60","3effe7"
"Withdrawn","F","A Level or Equivalent","55<=",1,1,0,0,89,1,0,0,2.43411497548181,0.241605122670691,89,1,0,89,0,0,89,33.3333333333333,2.43411497548181,0.241605122670691,"Fail","F - 55<=",22.4341149754818,5.24160512267069,0,"l60","F - l60","14d5dc"
"Withdrawn","F","A Level or Equivalent","55<=",1,1,1,1,1299,1,3125,80,-0.865932078495622,2.36311221470864,4504,3,72.75,1299,3125,80,4504,100,-0.865932078495622,2.36311221470864,"Fail","F - 55<=",19.1340679215044,7.36311221470864,73,"g60","F - g60","82a393"
"Withdrawn","F","A Level or Equivalent","55<=",2,1,1,1,886,1,2096,58,-0.614038671807339,0.780388810043343,3040,3,57.5714285714286,886,2096,58,3040,100,-0.614038671807339,0.780388810043343,"Fail","F - 55<=",19.3859613281927,5.78038881004334,58,"l60","F - l60","4a8b32"
"Withdrawn","F","HE Qualification","0-35",1,1,0,0,602,13,0,0,29.7825057901849,7.15441630166344,602,13,720,46,0,0,46,33.3333333333333,2.29096198386037,0.550339715512572,"Fail","F - 0-35",22.2909619838604,5.55033971551257,55,"l60","F - l60","deee97"
"Withdrawn","F","HE Qualification","0-35",1,1,1,0,8244,49,10802,0,87.8018537219805,36.6557766978754,19046,98,3600.27857142857,168,220,0,389,66.6666666666667,1.7918745657547,0.748077075466845,"Fail","F - 0-35",21.7918745657547,5.74807707546684,73,"g60","F - g60","e230c7"
"Withdrawn","F","HE Qualification","0-35",1,1,1,1,2094,4,4543,1615,1.36928166998318,3.90364470693511,8252,12,298.75,524,1136,404,2063,100,0.342320417495795,0.975911176733777,"Fail","F - 0-35",20.3423204174958,5.97591117673378,75,"g60","F - g60","068095"
"Withdrawn","F","HE Qualification","0-35",2,1,0,0,1419,15,0,0,31.1290704981049,-13.4281761164217,1419,15,135,95,0,0,95,33.3333333333333,2.07527136654033,-0.895211741094778,"Fail","F - 0-35",22.0752713665403,4.10478825890522,9,"l60","F - l60","f18a9c"
"Withdrawn","F","HE Qualification","0-35",2,1,1,0,13016,51,13937,0,62.906700098146,-15.8628031023081,26953,102,2754.38484848485,255,273,0,528,66.6666666666667,1.23346470780678,-0.311035354947218,"Fail","F - 0-35",21.2334647078068,4.68896464505278,54,"l60","F - l60","c9f363"
"Withdrawn","F","HE Qualification","0-35",2,1,1,1,5974,12,13780,1335,6.06898477091939,-2.91818800488574,21089,36,546.648717948718,498,1148,111,1757,100,0.505748730909949,-0.243182333740478,"Fail","F - 0-35",20.5057487309099,4.75681766625952,46,"l60","F - l60","4fe578"
"Withdrawn","F","HE Qualification","0-35",3,1,1,0,4551,10,5430,0,0.26366047482848,-10.0163584119854,9981,20,669.4,455,543,0,998,66.6666666666667,0.026366047482848,-1.00163584119854,"Fail","F - 0-35",20.0263660474828,3.99836415880146,67,"g60","F - g60","745b73"
"Withdrawn","F","HE Qualification","0-35",3,1,1,1,2116,3,5865,736,-3.78621982885593,-1.41745025103961,8717,9,236.05303030303,705,1955,245,2906,100,-1.26207327628531,-0.472483417013203,"Fail","F - 0-35",18.7379267237147,4.5275165829868,79,"g60","F - g60","dfde34"
"Withdrawn","F","HE Qualification","35-55",1,0,1,0,0,2,419,0,5.33632562169781,0.34163887795231,419,2,0,0,210,0,210,33.3333333333333,2.66816281084891,0.170819438976155,"Fail","F - 35-55",22.6681628108489,5.17081943897615,0,"l60","F - l60","ff1edf"
"Withdrawn","F","HE Qualification","35-55",1,0,1,1,0,1,391,27,0.993647705185995,0.422887557597392,418,2,86.5714285714286,0,391,27,418,66.6666666666667,0.993647705185995,0.422887557597392,"Fail","F - 35-55",20.993647705186,5.42288755759739,87,"g60","F - g60","121c0f"
"Withdrawn","F","HE Qualification","35-55",1,1,0,0,163,4,0,0,9.75999044472813,1.98416758340095,163,4,101,41,0,0,41,33.3333333333333,2.43999761118203,0.496041895850238,"Fail","F - 35-55",22.439997611182,5.49604189585024,25,"l60","F - l60","c39b18"
"Withdrawn","F","HE Qualification","35-55",1,1,1,0,9006,34,12311,0,48.821704168668,37.3034857260011,21317,68,2459.86111111111,265,362,0,627,66.6666666666667,1.43593247554906,1.09716134488239,"Fail","F - 35-55",21.4359324755491,6.09716134488239,72,"g60","F - g60","07851e"
"Withdrawn","F","HE Qualification","35-55",1,1,1,1,2713,4,6180,1320,0.0527790414896442,6.93655498958495,10213,12,327.833333333333,678,1545,330,2553,100,0.013194760372411,1.73413874739624,"Fail","F - 35-55",20.0131947603724,6.73413874739624,82,"g60","F - g60","10813e"
"Withdrawn","F","HE Qualification","35-55",2,0,1,0,0,1,34,0,1.01496587725997,-0.193225282194217,34,1,72,0,34,0,34,33.3333333333333,1.01496587725997,-0.193225282194217,"Fail","F - 35-55",21.01496587726,4.80677471780578,72,"g60","F - g60","e874b5"
"Withdrawn","F","HE Qualification","35-55",2,0,1,1,0,1,26,1,2.02677178496322,-0.79147270671441,27,2,0,0,26,1,27,66.6666666666667,2.02677178496322,-0.79147270671441,"Fail","F - 35-55",22.0267717849632,4.20852729328559,0,"l60","F - l60","b55cf1"
"Withdrawn","F","HE Qualification","35-55",2,1,0,0,1633,18,0,0,34.4489882289729,-11.8352125886474,1633,18,85,91,0,0,91,33.3333333333333,1.91383267938738,-0.657511810480413,"Fail","F - 35-55",21.9138326793874,4.34248818951959,5,"l60","F - l60","ee073c"
"Withdrawn","F","HE Qualification","35-55",2,1,1,0,10406,40,15155,0,41.4594123772471,2.35896007178456,25561,80,2120.23412698413,260,379,0,639,66.6666666666667,1.03648530943118,0.0589740017946139,"Fail","F - 35-55",21.0364853094312,5.05897400179461,53,"l60","F - l60","7f9f43"
"Withdrawn","F","HE Qualification","35-55",2,1,1,1,2014,5,4200,570,2.70403970124482,2.33266351772967,6784,15,309.583333333333,403,840,114,1357,100,0.540807940248963,0.466532703545934,"Fail","F - 35-55",20.540807940249,5.46653270354593,62,"g60","F - g60","b031a8"
"Withdrawn","F","HE Qualification","35-55",3,1,1,0,2763,4,4050,0,-3.03091271919795,-1.34962843544521,6813,8,322.666666666667,691,1012,0,1703,66.6666666666667,-0.757728179799487,-0.337407108861302,"Fail","F - 35-55",19.2422718202005,4.6625928911387,81,"g60","F - g60","e91338"
"Withdrawn","F","HE Qualification","35-55",3,1,1,1,809,1,4055,32,-2.12952703930848,0.138943199521857,4896,3,81.25,809,4055,32,4896,100,-2.12952703930848,0.138943199521857,"Fail","F - 35-55",17.8704729606915,5.13894319952186,81,"g60","F - g60","ee96cb"
"Withdrawn","F","HE Qualification","55<=",2,1,0,0,543,1,0,0,0.713478527384323,0.696736861764244,543,1,60,543,0,0,543,33.3333333333333,0.713478527384323,0.696736861764244,"Fail","F - 55<=",20.7134785273843,5.69673686176424,60,"l60","F - l60","c84ee5"
"Withdrawn","F","HE Qualification","55<=",2,1,1,1,171,1,648,7,0.797031925386727,0.500893039127468,826,3,58.8,171,648,7,826,100,0.797031925386727,0.500893039127468,"Fail","F - 55<=",20.7970319253867,5.50089303912747,59,"l60","F - l60","e1311f"
"Withdrawn","F","HE Qualification","55<=",3,1,1,1,839,1,1769,181,-0.803815110838914,1.03145487346736,2789,3,67,839,1769,181,2789,100,-0.803815110838914,1.03145487346736,"Fail","F - 55<=",19.1961848891611,6.03145487346736,67,"g60","F - g60","7c0e60"
"Withdrawn","F","Lower Than A Level","0-35",1,0,1,0,0,2,29,0,5.46237253352267,0.244976147985612,29,2,74,0,14,0,14,33.3333333333333,2.73118626676133,0.122488073992806,"Fail","F - 0-35",22.7311862667613,5.12248807399281,37,"l60","F - l60","716c9b"
"Withdrawn","F","Lower Than A Level","0-35",1,1,0,0,1509,24,0,0,58.3806991227122,10.461518684703,1509,24,1417,63,0,0,63,33.3333333333333,2.43252913011301,0.435896611862624,"Fail","F - 0-35",22.432529130113,5.43589661186262,59,"l60","F - l60","e04a92"
"Withdrawn","F","Lower Than A Level","0-35",1,1,0,1,41,1,0,2,2.35070052827465,0.57548687793245,43,2,69.5,41,0,2,43,66.6666666666667,2.35070052827465,0.57548687793245,"Fail","F - 0-35",22.3507005282747,5.57548687793245,70,"g60","F - g60","795b77"
"Withdrawn","F","Lower Than A Level","0-35",1,1,1,0,22783,150,26813,0,308.255433422988,99.4007076641965,49596,300,11309.7748196248,152,179,0,331,66.6666666666667,2.05503622281992,0.662671384427977,"Fail","F - 0-35",22.0550362228199,5.66267138442798,75,"g60","F - g60","c5da9b"
"Withdrawn","F","Lower Than A Level","0-35",1,1,1,1,4504,18,13227,1909,29.0868875116068,15.6623895684381,19640,54,1364.6880952381,250,735,106,1091,100,1.61593819508926,0.870132753802116,"Fail","F - 0-35",21.6159381950893,5.87013275380212,76,"g60","F - g60","7df80c"
"Withdrawn","F","Lower Than A Level","0-35",2,0,1,0,0,17,355,0,38.6158532387751,-18.1067187775002,355,17,260.166666666667,0,21,0,21,33.3333333333333,2.27152077875148,-1.06510110455884,"Fail","F - 0-35",22.2715207787515,3.93489889544116,15,"l60","F - l60","9d69b3"
"Withdrawn","F","Lower Than A Level","0-35",2,1,0,0,15075,207,0,0,482.760430035185,-229.021448353518,15075,207,1271,73,0,0,73,33.3333333333333,2.33217599050814,-1.1063838084711,"Fail","F - 0-35",22.3321759905081,3.8936161915289,6,"l60","F - l60","48a333"
"Withdrawn","F","Lower Than A Level","0-35",2,1,1,0,73605,347,85781,0,532.987334573637,-217.923065316756,159386,694,16394.6293650794,212,247,0,459,66.6666666666667,1.53598655496725,-0.62802036114339,"Fail","F - 0-35",21.5359865549673,4.37197963885661,47,"l60","F - l60","69e391"
"Withdrawn","F","Lower Than A Level","0-35",2,1,1,1,13813,52,42581,6499,64.3304743013491,-24.9551253334829,62893,156,2069,266,819,125,1209,100,1.23712450579517,-0.479906256413133,"Fail","F - 0-35",21.2371245057952,4.52009374358687,40,"l60","F - l60","122041"
"Withdrawn","F","Lower Than A Level","0-35",3,1,1,0,841,2,573,0,0.333021822833326,-1.88346561973701,1414,4,173.5,420,286,0,707,66.6666666666667,0.166510911416663,-0.941732809868505,"Fail","F - 0-35",20.1665109114167,4.0582671901315,87,"g60","F - g60","fed34d"
"Withdrawn","F","Lower Than A Level","35-55",1,0,1,0,0,1,21,0,2.18828947462933,0.98566159337812,21,1,73.6666666666667,0,21,0,21,33.3333333333333,2.18828947462933,0.98566159337812,"Fail","F - 35-55",22.1882894746293,5.98566159337812,74,"g60","F - g60","5dbd21"
"Withdrawn","F","Lower Than A Level","35-55",1,1,0,0,367,9,0,0,22.9530808472809,4.03072666811712,367,9,306,41,0,0,41,33.3333333333333,2.55034231636455,0.44785851867968,"Fail","F - 35-55",22.5503423163645,5.44785851867968,34,"l60","F - l60","cb05bc"
"Withdrawn","F","Lower Than A Level","35-55",1,1,1,0,15219,66,23981,0,109.657500713132,72.3842363258605,39200,132,5240.3630952381,231,363,0,594,66.6666666666667,1.6614772835323,1.09673085342213,"Fail","F - 35-55",21.6614772835323,6.09673085342213,79,"g60","F - g60","2b371c"
"Withdrawn","F","Lower Than A Level","35-55",1,1,1,1,2378,5,7074,1206,3.35433890286376,7.50819077259693,10658,15,406.352813852814,476,1415,241,2132,100,0.670867780572752,1.50163815451939,"Fail","F - 35-55",20.6708677805728,6.50163815451939,81,"g60","F - g60","2fa0a7"
"Withdrawn","F","Lower Than A Level","35-55",2,0,1,0,0,4,481,0,8.2480354601699,-2.33612611573539,481,4,77.5,0,120,0,120,33.3333333333333,2.06200886504248,-0.584031528933848,"Fail","F - 35-55",22.0620088650425,4.41596847106615,19,"l60","F - l60","2d7057"
"Withdrawn","F","Lower Than A Level","35-55",2,1,0,0,6759,72,0,0,150.150001827388,-53.2704309283322,6759,72,645,94,0,0,94,33.3333333333333,2.08541669204706,-0.739867096226836,"Fail","F - 35-55",22.0854166920471,4.26013290377316,9,"l60","F - l60","b29ce6"
"Withdrawn","F","Lower Than A Level","35-55",2,1,1,0,39865,133,46516,0,155.931042433936,-15.2108529135225,86381,266,7173.78538961039,300,350,0,649,66.6666666666667,1.17241385288674,-0.114367315139267,"Fail","F - 35-55",21.1724138528867,4.88563268486073,54,"l60","F - l60","c198b5"
"Withdrawn","F","Lower Than A Level","35-55",2,1,1,1,6716,18,15207,1932,17.7041718220528,-0.503689337360384,23855,54,731.352425352425,373,845,107,1325,100,0.983565101225156,-0.0279827409644658,"Fail","F - 35-55",20.9835651012252,4.97201725903553,41,"l60","F - l60","d6a3ef"
"Withdrawn","F","Lower Than A Level","35-55",3,1,1,0,3587,3,2048,0,-3.22297121339463,-1.29713059039673,5635,6,244.583333333333,1196,683,0,1878,66.6666666666667,-1.07432373779821,-0.432376863465577,"Fail","F - 35-55",18.9256762622018,4.56762313653442,82,"g60","F - g60","87d7fe"
"Withdrawn","F","Lower Than A Level","55<=",2,1,1,0,2262,1,732,0,-0.644973047233521,0.565173888216344,2994,2,0,2262,732,0,2994,66.6666666666667,-0.644973047233521,0.565173888216344,"Fail","F - 55<=",19.3550269527665,5.56517388821634,0,"l60","F - l60","6b6094"
"Withdrawn","F","No Formal quals","0-35",1,1,0,0,643,8,0,0,18.0466457619562,1.30767873464552,643,8,200,80,0,0,80,33.3333333333333,2.25583072024453,0.16345984183069,"Fail","F - 0-35",22.2558307202445,5.16345984183069,25,"l60","F - l60","729d4e"
"Withdrawn","F","No Formal quals","0-35",1,1,1,0,1625,12,1591,0,23.4496210045536,4.48518753139915,3216,24,485.944444444444,135,133,0,268,66.6666666666667,1.9541350837128,0.373765627616595,"Fail","F - 0-35",21.9541350837128,5.3737656276166,40,"l60","F - l60","c2419b"
"Withdrawn","F","No Formal quals","0-35",2,0,1,0,0,1,15,0,2.27274549884951,-0.596210468814965,15,1,0,0,15,0,15,33.3333333333333,2.27274549884951,-0.596210468814965,"Fail","F - 0-35",22.2727454988495,4.40378953118504,0,"l60","F - l60","2fe10d"
"Withdrawn","F","No Formal quals","0-35",2,1,0,0,245,7,0,0,13.7206372199582,-6.85906759910775,245,7,0,35,0,0,35,33.3333333333333,1.9600910314226,-0.979866799872536,"Fail","F - 0-35",21.9600910314226,4.02013320012746,0,"l60","F - l60","5d04d6"
"Withdrawn","F","No Formal quals","0-35",2,1,1,0,1750,9,1665,0,12.0142099540951,-2.50230121194088,3415,18,364.75,194,185,0,379,66.6666666666667,1.33491221712168,-0.278033467993431,"Fail","F - 0-35",21.3349122171217,4.72196653200657,41,"l60","F - l60","823597"
"Withdrawn","F","No Formal quals","35-55",1,1,1,0,16,1,5,0,2.52737828730415,0.313556627660433,21,2,0,16,5,0,21,66.6666666666667,2.52737828730415,0.313556627660433,"Fail","F - 35-55",22.5273782873041,5.31355662766043,0,"l60","F - l60","183685"
"Withdrawn","F","No Formal quals","35-55",1,1,1,1,86,1,1418,12,1.03202846325425,1.66722903770061,1516,3,82.7777777777778,86,1418,12,1516,100,1.03202846325425,1.66722903770061,"Fail","F - 35-55",21.0320284632542,6.66722903770061,83,"g60","F - g60","28cb58"
"Withdrawn","F","No Formal quals","35-55",2,1,0,0,254,2,0,0,3.08268180580758,-1.58985419889183,254,2,0,127,0,0,127,33.3333333333333,1.54134090290379,-0.794927099445913,"Fail","F - 35-55",21.5413409029038,4.20507290055409,0,"l60","F - l60","272548"
"Withdrawn","F","No Formal quals","35-55",2,1,0,1,22,1,0,1,2.08381603057362,-0.233333873370394,23,2,0,22,0,1,23,66.6666666666667,2.08381603057362,-0.233333873370394,"Fail","F - 35-55",22.0838160305736,4.76666612662961,0,"l60","F - l60","a721c7"
"Withdrawn","F","No Formal quals","35-55",2,1,1,0,1467,4,796,0,2.44994980565791,-1.04638018302333,2263,8,175.166666666667,367,199,0,566,66.6666666666667,0.612487451414477,-0.261595045755833,"Fail","F - 35-55",20.6124874514145,4.73840495424417,44,"l60","F - l60","184cd1"
"Withdrawn","F","Post Graduate Qualification","0-35",2,1,0,0,38,1,0,0,2.0562009932835,-1.06327164210272,38,1,0,38,0,0,38,33.3333333333333,2.0562009932835,-1.06327164210272,"Fail","F - 0-35",22.0562009932835,3.93672835789728,0,"l60","F - l60","e67be0"
"Withdrawn","F","Post Graduate Qualification","0-35",2,1,1,0,536,1,117,0,0.628512018070456,0.073441202726858,653,2,74,536,117,0,653,66.6666666666667,0.628512018070456,0.073441202726858,"Fail","F - 0-35",20.6285120180705,5.07344120272686,74,"g60","F - g60","a254e8"
"Withdrawn","F","Post Graduate Qualification","0-35",3,1,1,0,563,1,2650,0,-1.10226894838604,-0.1151029390496,3213,2,88,563,2650,0,3213,66.6666666666667,-1.10226894838604,-0.1151029390496,"Fail","F - 0-35",18.897731051614,4.8848970609504,88,"g60","F - g60","b29eed"
"Withdrawn","F","Post Graduate Qualification","35-55",1,1,0,0,2,1,0,0,2.64680769406726,0.225821782771265,2,1,0,2,0,0,2,33.3333333333333,2.64680769406726,0.225821782771265,"Fail","F - 35-55",22.6468076940673,5.22582178277127,0,"l60","F - l60","06b21a"
"Withdrawn","F","Post Graduate Qualification","35-55",1,1,1,1,4839,1,9784,1536,-10.3044893374496,4.53465708281729,16159,3,99.8,4839,9784,1536,16159,100,-10.3044893374496,4.53465708281729,"Fail","F - 35-55",9.6955106625504,9.53465708281729,100,"g60","F - g60","76ae1a"
"Withdrawn","F","Post Graduate Qualification","35-55",2,1,0,0,62,1,0,0,1.4485628695931,-1.2818517296924,62,1,0,62,0,0,62,33.3333333333333,1.4485628695931,-1.2818517296924,"Fail","F - 35-55",21.4485628695931,3.7181482703076,0,"l60","F - l60","0126b0"
"Withdrawn","F","Post Graduate Qualification","35-55",2,1,1,0,505,3,641,0,3.44752104290046,0.053569428584961,1146,6,145.25,168,214,0,382,66.6666666666667,1.14917368096682,0.017856476194987,"Fail","F - 35-55",21.1491736809668,5.01785647619499,48,"l60","F - l60","8e810d"
"Withdrawn","F","Post Graduate Qualification","35-55",2,1,1,1,134,1,499,38,1.05154047573561,0.424185231935341,671,3,60.1666666666667,134,499,38,671,100,1.05154047573561,0.424185231935341,"Fail","F - 35-55",21.0515404757356,5.42418523193534,60,"l60","F - l60","25716e"
"Withdrawn","F","Post Graduate Qualification","35-55",3,1,1,0,798,2,405,0,-0.494130376288993,-0.671808196783992,1203,4,175,399,202,0,602,66.6666666666667,-0.247065188144497,-0.335904098391996,"Fail","F - 35-55",19.7529348118555,4.664095901608,88,"g60","F - g60","92f5fd"
"Withdrawn","M","A Level or Equivalent","0-35",1,0,1,0,0,1,83,0,1.65745772262032,-0.270528691204117,83,1,79,0,83,0,83,33.3333333333333,1.65745772262032,-0.270528691204117,"Fail","M - 0-35",21.6574577226203,4.72947130879588,79,"g60","M - g60","256d52"
"Withdrawn","M","A Level or Equivalent","0-35",1,1,0,0,82,3,0,0,5.34352961939975,-1.33612542764255,82,3,200,27,0,0,27,33.3333333333333,1.78117653979992,-0.445375142547516,"Fail","M - 0-35",21.7811765397999,4.55462485745248,67,"g60","M - g60","1cf4c5"
"Withdrawn","M","A Level or Equivalent","0-35",1,1,1,0,2084,14,2342,0,19.181822015998,-3.80267861853811,4426,28,1131.3,149,167,0,316,66.6666666666667,1.37013014399986,-0.271619901324151,"Fail","M - 0-35",21.3701301439999,4.72838009867585,81,"g60","M - g60","77cbab"
"Withdrawn","M","A Level or Equivalent","0-35",2,0,1,0,0,8,508,0,12.7967024241407,-14.7179944769457,508,8,193.5,0,64,0,64,33.3333333333333,1.59958780301758,-1.83974930961821,"Fail","M - 0-35",21.5995878030176,3.16025069038179,24,"l60","M - l60","0ed823"
"Withdrawn","M","A Level or Equivalent","0-35",2,1,0,0,12865,159,0,0,255.116579765388,-337.247520365244,12865,159,1555,81,0,0,81,33.3333333333333,1.60450679097728,-2.1210535872028,"Fail","M - 0-35",21.6045067909773,2.8789464127972,10,"l60","M - l60","300156"
"Withdrawn","M","A Level or Equivalent","0-35",2,1,1,0,45383,288,47935,0,318.101288873739,-469.326974814452,93318,576,12344.8035714286,158,166,0,324,66.6666666666667,1.10451836414493,-1.62960755143907,"Fail","M - 0-35",21.1045183641449,3.37039244856093,43,"l60","M - l60","990b40"
"Withdrawn","M","A Level or Equivalent","0-35",2,1,1,1,16178,66,43607,8817,45.9198530746708,-99.6090518449404,68602,198,2557.05750915751,245,661,134,1039,100,0.695755349616225,-1.50922805825667,"Fail","M - 0-35",20.6957553496162,3.49077194174333,39,"l60","M - l60","3a6f64"
"Withdrawn","M","A Level or Equivalent","0-35",3,0,1,0,0,6,628,0,6.20323873637029,-19.343508636888,628,6,0,0,105,0,105,33.3333333333333,1.03387312272838,-3.22391810614799,"Fail","M - 0-35",21.0338731227284,1.77608189385201,0,"l60","M - l60","a3c6e5"
"Withdrawn","M","A Level or Equivalent","0-35",3,1,0,0,10575,85,0,0,65.4397823740664,-243.664249523938,10575,85,1674.5,124,0,0,124,33.3333333333333,0.769879792636075,-2.86663822969339,"Fail","M - 0-35",20.7698797926361,2.13336177030661,20,"l60","M - l60","f1b278"
"Withdrawn","M","A Level or Equivalent","0-35",3,1,1,0,103147,276,107559,0,-43.6231388299928,-572.791026674692,210706,552,18563.5428571429,374,390,0,763,66.6666666666667,-0.158054850833307,-2.07532980679236,"Fail","M - 0-35",19.8419451491667,2.92467019320764,67,"g60","M - g60","eb827f"
"Withdrawn","M","A Level or Equivalent","0-35",3,1,1,1,24295,43,67195,17535,-53.0046646221096,-73.0717044609313,109025,129,2574.16298701299,565,1563,408,2535,100,-1.23266661911883,-1.69934196420771,"Fail","M - 0-35",18.7673333808812,3.30065803579229,60,"l60","M - l60","e47c92"
"Withdrawn","M","A Level or Equivalent","35-55",1,1,0,0,3,1,0,0,2.32703411199868,-1.00427354173095,3,1,0,3,0,0,3,33.3333333333333,2.32703411199868,-1.00427354173095,"Fail","M - 35-55",22.3270341119987,3.99572645826905,0,"l60","M - l60","94a9eb"
"Withdrawn","M","A Level or Equivalent","35-55",1,1,1,0,432,4,411,0,5.15579985300597,0.399532786696205,843,8,325.75,108,103,0,211,66.6666666666667,1.28894996325149,0.0998831966740513,"Fail","M - 35-55",21.2889499632515,5.09988319667405,81,"g60","M - g60","36696d"
"Withdrawn","M","A Level or Equivalent","35-55",2,0,1,0,0,6,1500,0,8.85239944244082,-9.5431122394245,1500,6,81.6666666666667,0,250,0,250,33.3333333333333,1.47539990707347,-1.59051870657075,"Fail","M - 35-55",21.4753999070735,3.40948129342925,14,"l60","M - l60","3f048c"
"Withdrawn","M","A Level or Equivalent","35-55",2,1,0,0,2543,29,0,0,41.3611448870489,-49.888145888366,2543,29,330,88,0,0,88,33.3333333333333,1.42624637541548,-1.72028089270228,"Fail","M - 35-55",21.4262463754155,3.27971910729772,11,"l60","M - l60","70a6f3"
"Withdrawn","M","A Level or Equivalent","35-55",2,1,1,0,15878,73,17991,0,59.9848602291981,-86.6367278685759,33869,146,3320.9,218,246,0,464,66.6666666666667,0.821710414098605,-1.18680449135036,"Fail","M - 35-55",20.8217104140986,3.81319550864964,45,"l60","M - l60","7801df"
"Withdrawn","M","A Level or Equivalent","35-55",2,1,1,1,12490,24,48123,9645,-16.5993525691551,-17.8041352974001,70258,72,980.549206349206,520,2005,402,2927,100,-0.691639690381462,-0.741838970725003,"Fail","M - 35-55",19.3083603096185,4.258161029275,41,"l60","M - l60","52f422"
"Withdrawn","M","A Level or Equivalent","35-55",3,0,1,0,0,4,1433,0,1.61322220261882,-8.96785195901564,1433,4,157,0,358,0,358,33.3333333333333,0.403305550654705,-2.24196298975391,"Fail","M - 35-55",20.4033055506547,2.75803701024609,39,"l60","M - l60","b7f84d"
"Withdrawn","M","A Level or Equivalent","35-55",3,1,0,0,4159,23,0,0,14.4481779605171,-60.2863821006002,4159,23,240,181,0,0,181,33.3333333333333,0.628181650457264,-2.62114704785218,"Fail","M - 35-55",20.6281816504573,2.37885295214782,10,"l60","M - l60","3be03a"
"Withdrawn","M","A Level or Equivalent","35-55",3,1,1,0,41542,87,43948,0,-41.4599210288906,-143.58312180001,85490,174,5835.64047619048,477,505,0,983,66.6666666666667,-0.47655081642403,-1.65038071034495,"Fail","M - 35-55",19.523449183576,3.34961928965505,67,"g60","M - g60","e381b6"
"Withdrawn","M","A Level or Equivalent","35-55",3,1,1,1,10315,19,28973,3731,-21.1735216398069,-20.9376771865775,43019,57,1394.10238095238,543,1525,196,2264,100,-1.11439587577931,-1.10198300981987,"Fail","M - 35-55",18.8856041242207,3.89801699018013,73,"g60","M - g60","da5f3c"
"Withdrawn","M","A Level or Equivalent","55<=",2,1,0,0,274,2,0,0,2.83750873164662,-2.71662942210263,274,2,0,137,0,0,137,33.3333333333333,1.41875436582331,-1.35831471105131,"Fail","M - 55<=",21.4187543658233,3.64168528894869,0,"l60","M - l60","5baf9b"
"Withdrawn","M","A Level or Equivalent","55<=",2,1,1,1,51,1,335,123,1.10598675813138,-1.4657777684372,509,3,0,51,335,123,509,100,1.10598675813138,-1.4657777684372,"Fail","M - 55<=",21.1059867581314,3.5342222315628,0,"l60","M - l60","65cb33"
